model,run,qid,is_correct
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,105,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,106,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,107,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,108,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,109,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,110,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,111,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,112,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,113,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,114,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,115,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,116,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,117,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,118,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,119,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,120,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,121,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,122,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,123,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,124,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,125,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,126,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,127,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,128,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,129,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,130,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,131,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,132,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,133,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,134,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,135,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,136,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,137,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,138,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,139,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,140,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,141,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,142,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,143,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,144,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,145,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,146,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,147,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,148,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,149,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,150,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,151,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,152,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,153,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,154,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,155,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,156,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,157,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,158,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,159,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,160,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,161,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,162,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,163,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,164,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,165,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,166,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,167,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,168,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,169,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,170,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,171,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,172,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,173,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,174,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,175,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,176,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,177,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,178,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,179,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,180,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,181,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,182,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,183,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,184,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,185,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,186,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,187,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,188,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,189,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,190,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,191,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,192,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,193,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,194,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,195,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,196,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,197,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,198,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,199,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,200,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,201,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,202,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,203,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,204,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,205,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,206,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,207,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,208,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,209,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,210,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,211,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,212,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,213,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,214,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,215,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,216,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,217,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,218,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,219,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,220,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,221,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,222,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,223,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,224,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,225,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,226,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,227,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,228,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,229,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,230,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,231,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,232,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,233,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,234,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,235,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,236,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,237,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,238,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,239,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,240,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,241,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,242,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,243,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,244,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,245,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,246,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,247,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,248,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,249,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,250,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,251,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,252,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,253,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,254,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,255,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,256,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,257,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,258,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,259,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,260,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,261,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,262,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,263,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,264,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,265,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,266,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,267,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,268,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,269,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,270,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,271,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,272,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,273,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,274,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,275,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,276,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,277,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,278,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,279,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,280,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,281,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,282,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,283,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,284,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,285,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,286,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,287,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,288,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,289,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,290,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,291,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,292,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,293,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,294,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,295,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,296,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,297,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,298,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,299,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,300,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,301,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,302,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,303,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,304,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,305,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,306,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,307,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,308,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,309,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,310,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,311,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,312,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,313,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,314,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,315,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,316,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,317,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,318,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,319,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,320,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,321,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,322,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,323,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,324,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,325,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,326,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,327,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,328,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,329,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,330,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,331,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,332,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,333,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,334,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,335,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,336,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,337,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,338,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,339,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,340,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,341,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,342,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,343,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,344,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,345,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,346,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,347,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,348,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,349,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,350,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,351,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,352,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,353,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,354,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,355,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,356,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,357,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,358,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,359,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,360,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,361,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,362,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,363,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,364,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,365,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,366,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,367,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,368,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,369,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,370,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,371,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,372,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,373,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,374,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,375,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,376,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,377,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,378,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,379,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,380,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,381,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,382,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,383,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,384,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,385,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,386,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,387,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,388,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,389,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,390,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,391,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,392,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,393,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,394,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,395,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,396,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,397,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,398,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,399,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,400,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,401,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,402,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,403,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,404,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,405,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,406,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,407,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,408,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,409,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,410,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,411,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,412,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,413,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,414,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,415,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,416,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,417,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,418,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,419,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,420,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,421,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,422,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,423,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,424,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,425,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,426,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,427,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,428,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,429,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,430,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,431,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,432,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,433,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,434,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,435,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,436,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,437,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,438,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,439,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,440,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,441,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,442,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,443,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,444,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,445,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,446,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,447,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,448,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,449,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,450,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,451,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,452,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,453,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,454,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,455,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,456,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,457,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,458,0
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,459,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,460,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,461,1
deepseek-v4-flash-16K,deepseek-v4-flash-16K_20260531_202750,462,0
